"","player_id","last_name","first_name","bats","pitches","team","x7","year"
"453","roenj001","Roenicke","Josh","R","R","COL","P",2011
"454","rogee002","Rogers","Esmil","R","R","COL","P",2011
"455","romej001","Romero","J.C.","B","L","COL","P",2011
"456","rosaw001","Rosario","Wilin","R","R","COL","C",2011
"457","smits002","Smith","Seth","L","L","COL","OF",2011
"458","spilr001","Spilborghs","Ryan","R","R","COL","OF",2011
"459","stewi001","Stewart","Ian","L","R","COL","3B",2011
"460","streh001","Street","Huston","R","R","COL","P",2011
"461","stule002","Stults","Eric","L","L","COL","P",2011
"462","tulot001","Tulowitzki","Troy","R","R","COL","SS",2011
"463","whita001","White","Alex","R","R","COL","P",2011
"464","wiggt001","Wigginton","Ty","R","R","COL","3B",2011
"465","youne003","Young","Eric","B","R","COL","OF",2011
"466","albua001","Alburquerque","Al","R","R","DET","P",2011
"467","avila001","Avila","Alex","L","R","DET","C",2011
"468","belod001","Below","Duane","L","L","DET","P",2011
"469","benoj001","Benoit","Joaquin","R","R","DET","P",2011
"470","betew001","Betemit","Wilson","B","R","DET","3B",2011
"471","boesb001","Boesch","Brennan","L","L","DET","OF",2011
"472","cabrm001","Cabrera","Miguel","R","R","DET","1B",2011
"473","cokep001","Coke","Phil","L","L","DET","P",2011
"474","dirka001","Dirks","Andy","L","L","DET","OF",2011
"475","fistd001","Fister","Doug","L","R","DET","P",2011
"476","furbc001","Furbush","Charlie","L","L","DET","P",2011
"477","gonze002","Gonzalez","Enrique","R","R","DET","P",2011
"478","guilc001","Guillen","Carlos","B","R","DET","2B",2011
"479","ingeb001","Inge","Brandon","R","R","DET","3B",2011
"480","jacka001","Jackson","Austin","R","R","DET","OF",2011
"481","kelld001","Kelly","Don","L","R","DET","OF",2011
"482","martl003","Marte","Luis","R","R","DET","P",2011
"483","martv001","Martinez","Victor","B","R","DET","DH",2011
"484","oliva002","Oliver","Andy","L","L","DET","P",2011
"485","olivl001","Oliveros","Lester","R","R","DET","P",2011
"486","ordom001","Ordonez","Magglio","R","R","DET","OF",2011
"487","pauld001","Pauley","David","R","R","DET","P",2011
"488","pennb002","Penny","Brad","R","R","DET","P",2011
"489","peraj001","Peralta","Jhonny","R","R","DET","SS",2011
"490","perrr001","Perry","Ryan","R","R","DET","P",2011
"491","porcr001","Porcello","Rick","R","R","DET","P",2011
"492","purcd001","Purcey","David","L","L","DET","P",2011
"493","rabur001","Raburn","Ryan","R","R","DET","OF",2011
"494","rhymw001","Rhymes","Will","L","R","DET","2B",2011
"495","ruffc001","Ruffin","Chance","R","R","DET","P",2011
"496","santo001","Santos","Omir","R","R","DET","C",2011
"497","santr002","Santiago","Ramon","B","R","DET","2B",2011
"498","schem001","Scherzer","Max","R","R","DET","P",2011
"499","schld001","Schlereth","Daniel","L","L","DET","P",2011
"500","sizes001","Sizemore","Scott","R","R","DET","2B",2011
"501","thomb001","Thomas","Brad","L","L","DET","P",2011
"502","turnj002","Turner","Jacob","R","R","DET","P",2011
"503","valvj001","Valverde","Jose","R","R","DET","P",2011
"504","verlj001","Verlander","Justin","R","R","DET","P",2011
"505","villb002","Villarreal","Brayan","R","R","DET","P",2011
"506","weinr001","Weinhardt","Robbie","R","R","DET","P",2011
"507","wellc001","Wells","Casper","R","R","DET","OF",2011
"508","wilka001","Wilk","Adam","L","L","DET","P",2011
"509","wortd001","Worth","Danny","R","R","DET","2B",2011
"510","yound003","Young","Delmon","R","R","DET","OF",2011
"511","ameza001","Amezaga","Alfredo","B","R","FLO","2B",2011
"512","badeb001","Badenhop","Burke","R","R","FLO","P",2011
"513","bakej002","Baker","John","L","R","FLO","C",2011
"514","bonie001","Bonifacio","Emilio","B","R","FLO","SS",2011
"515","buckj001","Buck","John","R","R","FLO","C",2011
"516","buenj001","Buente","Jay","R","R","FLO","P",2011
"517","camem001","Cameron","Mike","R","R","FLO","OF",2011
"518","cedaj001","Ceda","Jose","R","R","FLO","P",2011
"519","choar001","Choate","Randy","L","L","FLO","P",2011
"520","cishs001","Cishek","Steve","R","R","FLO","P",2011
"521","coghc001","Coghlan","Chris","L","R","FLO","OF",2011
"522","couss001","Cousins","Scott","L","L","FLO","OF",2011
"523","dobbg001","Dobbs","Greg","L","R","FLO","3B",2011
"524","domim001","Dominguez","Matt","R","R","FLO","3B",2011
"525","dunnm002","Dunn","Michael","L","L","FLO","P",2011
"526","handb001","Hand","Brad","L","L","FLO","P",2011
"527","hatcc002","Hatcher","Chris","B","R","FLO","P",2011
"528","hayeb001","Hayes","Brett","R","R","FLO","C",2011
"529","helmw001","Helms","Wes","R","R","FLO","3B",2011
"530","hensc002","Hensley","Clay","R","R","FLO","P",2011
"531","infao001","Infante","Omar","R","R","FLO","2B",2011
"532","johnj009","Johnson","Josh","L","R","FLO","P",2011
"533","lopej003","Lopez","Jose","R","R","FLO","3B",2011
"534","marto001","Martinez","Osvaldo","R","R","FLO","SS",2011
"535","morrl001","Morrison","Logan","L","L","FLO","OF",2011
"536","mujie001","Mujica","Edward","R","R","FLO","P",2011
"537","murpd004","Murphy","Donnie","R","R","FLO","SS",2011
"538","nolar001","Nolasco","Ricky","R","R","FLO","P",2011
"539","nunel001","Nunez","Leo","R","R","FLO","P",2011
"540","peteb001","Petersen","Bryan","L","R","FLO","OF",2011
"541","ramih003","Ramirez","Hanley","R","R","FLO","SS",2011
"542","rosas001","Rosario","Sandy","R","R","FLO","P",2011
"543","rottv001","Rottino","Vinny","R","R","FLO","OF",2011
"544","sanaa001","Sanabia","Alex","R","R","FLO","P",2011
"545","sanca004","Sanchez","Anibal","R","R","FLO","P",2011
"546","sancb001","Sanches","Brian","R","R","FLO","P",2011
"547","sancg001","Sanchez","Gaby","R","R","FLO","1B",2011
"548","stanm004","Stanton","Giancarlo","R","R","FLO","OF",2011
"549","thurj001","Thurston","Joseph","L","R","FLO","2B",2011
"550","vazqj001","Vazquez","Javier","R","R","FLO","P",2011
"551","ville002","Villanueva","Elih","R","R","FLO","P",2011
"552","volsc001","Volstad","Chris","R","R","FLO","P",2011
"553","webbr001","Webb","Ryan","R","R","FLO","P",2011
"554","wised001","Wise","Dewayne","L","L","FLO","OF",2011
"555","abadf001","Abad","Fernando","L","L","HOU","P",2011
"556","abrej002","Abreu","Juan","R","R","HOU","P",2011
"557","altuj001","Altuve","Jose","R","R","HOU","2B",2011
"558","barmc001","Barmes","Clint","R","R","HOU","SS",2011
"559","bogub001","Bogusevic","Brian","L","L","HOU","OF",2011
"560","bourj001","Bourgeois","Jason","R","R","HOU","OF",2011
"561","bourm001","Bourn","Michael","L","R","HOU","OF",2011
"562","cancr001","Cancel","Robinson","R","R","HOU","C",2011
"563","carpd001","Carpenter","David","R","R","HOU","P",2011
"564","cedex001","Cedeno","Xavier","L","L","HOU","P",2011
"565","corpc001","Corporan","Carlos","B","R","HOU","C",2011
"566","delre001","Del Rosario","Enerio","R","R","HOU","P",2011
"567","downm001","Downs","Matt","R","R","HOU","2B",2011
"568","dural001","Durango","Luis","B","R","HOU","OF",2011
"569","escas001","Escalona","Sergio","L","L","HOU","P",2011
"570","figun001","Figueroa","Nelson","B","R","HOU","P",2011
"571","fulcj001","Fulchino","Jeff","R","R","HOU","P",2011
"572","hallb001","Hall","Bill","R","R","HOU","2B",2011
"573","happj001","Happ","J.A.","L","L","HOU","P",2011
"574","harrl002","Harrell","Lucas","B","R","HOU","P",2011
"575","inglj001","Inglett","Joe","L","R","HOU","2B",2011
"576","johnc003","Johnson","Chris","R","R","HOU","3B",2011
"577","keppj001","Keppinger","Jeff","R","R","HOU","2B",2011
"578","lee-c001","Lee","Carlos","R","R","HOU","OF",2011
"579","lopew001","Lopez","Wilton","R","R","HOU","P",2011
"580","lylej001","Lyles","Jordan","R","R","HOU","P",2011
"581","lyonb003","Lyon","Brandon","R","R","HOU","P",2011
"582","martj006","Martinez","J.D.","R","R","HOU","OF",2011
"583","melam001","Melancon","Mark","R","R","HOU","P",2011
"584","michj001","Michaels","Jason","R","R","HOU","OF",2011
"585","myerb001","Myers","Brett","R","R","HOU","P",2011
"586","norrb001","Norris","Bud","R","R","HOU","P",2011
"587","parej002","Paredes","Jimmy","B","R","HOU","3B",2011
"588","pench001","Pence","Hunter","R","R","HOU","OF",2011
"589","pendl001","Pendleton","Lance","L","R","HOU","P",2011
"590","quinh001","Quintero","Humberto","R","R","HOU","C",2011
"591","rodra002","Rodriguez","Aneury","R","R","HOU","P",2011
"592","rodrf004","Rodriguez","Fernando","R","R","HOU","P",2011
"593","rodrw002","Rodriguez","Wandy","B","L","HOU","P",2011
"594","sanca005","Sanchez","Angel","R","R","HOU","SS",2011
"595","schaj002","Schafer","Jordan","L","L","HOU","OF",2011
"596","shucj001","Shuck","J.B.","L","L","HOU","OF",2011
"597","sosah001","Sosa","Henry","R","R","HOU","P",2011
"598","towlj001","Towles","J.R.","R","R","HOU","C",2011
"599","valdj001","Valdez","Jose","R","R","HOU","P",2011
"600","wallb001","Wallace","Brett","L","R","HOU","1B",2011
"601","wrigw001","Wright","Wesley","R","L","HOU","P",2011
"602","adcon001","Adcock","Nathan","R","R","KCA","P",2011
"603","avilm001","Aviles","Mike","R","R","KCA","3B",2011
"604","betew001","Betemit","Wilson","B","R","KCA","3B",2011
"605","butlb003","Butler","Billy","R","R","KCA","DH",2011
"606","cabrm002","Cabrera","Melky","B","L","KCA","OF",2011
"607","cainl001","Cain","Lorenzo","R","R","KCA","OF",2011
"608","chavj001","Chavez","Jesse","R","R","KCA","P",2011
"609","chenb001","Chen","Bruce","L","L","KCA","P",2011
"610","colel001","Coleman","Louis","R","R","KCA","P",2011
"611","collt001","Collins","Tim","L","L","KCA","P",2011
"612","crowa001","Crow","Aaron","R","R","KCA","P",2011
"613","davik002","Davies","Kyle","R","R","KCA","P",2011
"614","duffd001","Duffy","Danny","L","L","KCA","P",2011
"615","dysoj001","Dyson","Jarrod","L","R","KCA","OF",2011
"616","escoa003","Escobar","Alcides","R","R","KCA","SS",2011
"617","franj003","Francis","Jeff","L","L","KCA","P",2011
"618","franj004","Francoeur","Jeff","R","R","KCA","OF",2011
"619","getzc001","Getz","Chris","L","R","KCA","2B",2011
"620","giavj001","Giavotella","Johnny","R","R","KCA","2B",2011
"621","gorda001","Gordon","Alex","L","R","KCA","OF",2011
"622","herrk001","Herrera","Kelvin","R","R","KCA","P",2011
"623","hochl001","Hochevar","Luke","R","R","KCA","P",2011
"624","hollg001","Holland","Greg","R","R","KCA","P",2011
"625","hosme001","Hosmer","Eric","L","L","KCA","1B",2011
"626","jeffj001","Jeffress","Jeremy","R","R","KCA","P",2011
"627","kaaik001","Ka'aihue","Kila","L","R","KCA","1B",2011
"628","maiem001","Maier","Mitch","L","R","KCA","OF",2011
"629","mazzv001","Mazzaro","Vin","R","R","KCA","P",2011
"630","mendl001","Mendoza","Luis","R","R","KCA","P",2011
"631","mousm001","Moustakas","Mike","L","R","KCA","3B",2011
"632","navay001","Navarro","Yamaico","R","R","KCA","3B",2011
"633","osuls001","O'Sullivan","Sean","R","R","KCA","P",2011
"634","paulf001","Paulino","Felipe","R","R","KCA","P",2011
"635","penab002","Pena","Brayan","B","R","KCA","C",2011
"636","peres002","Perez","Salvador","R","R","KCA","C",2011
"637","pinam001","Pina","Manny","R","R","KCA","C",2011
"638","sorij001","Soria","Joakim","R","R","KCA","P",2011
"639","teafe001","Teaford","Everett","L","L","KCA","P",2011
"640","tejer001","Tejeda","Rob","R","R","KCA","P",2011
"641","texek001","Texeira","Kanekoa","R","R","KCA","P",2011
"642","tream001","Treanor","Matt","R","R","KCA","C",2011
"643","woodb004","Wood","Blake","R","R","KCA","P",2011
"644","barar001","Barajas","Rod","R","R","LAN","C",2011
"645","billc001","Billingsley","Chad","R","R","LAN","P",2011
"646","blakc001","Blake","Casey","R","R","LAN","3B",2011
"647","broxj001","Broxton","Jonathan","R","R","LAN","P",2011
"648","carrj001","Carroll","Jamey","R","R","LAN","2B",2011
"649","castj004","Castro","Juan","R","R","LAN","2B",2011
"650","corml001","Cormier","Lance","R","R","LAN","P",2011
"651","dejei002","De Jesus","Ivan","R","R","LAN","2B",2011
"652","delar003","de la Rosa","Rubby","R","R","LAN","P",2011
"653","elbes001","Elbert","Scott","L","L","LAN","P",2011
"654","ellia001","Ellis","A.J.","R","R","LAN","C",2011
"655","ely-j001","Ely","John","R","R","LAN","P",2011
"656","eovan001","Eovaldi","Nathan","R","R","LAN","P",2011
"657","ethia001","Ethier","Andre","L","L","LAN","OF",2011
"658","eveld001","Eveland","Dana","L","L","LAN","P",2011
"659","fedet001","Federowicz","Tim","R","R","LAN","C",2011
"660","furcr001","Furcal","Rafael","B","R","LAN","SS",2011
"661","garlj001","Garland","Jon","R","R","LAN","P",2011
"662","gibbj002","Gibbons","Jay","L","L","LAN","OF",2011
"663","gimeh001","Gimenez","Hector","B","R","LAN","C",2011
"664","gordd002","Gordon","Dee","L","R","LAN","SS",2011
"665","guerj002","Guerra","Javy","R","R","LAN","P",2011
"666","guerm001","Guerrier","Matt","R","R","LAN","P",2011
"667","gwynt002","Gwynn","Tony","L","R","LAN","OF",2011
"668","hawkb001","Hawksworth","Blake","R","R","LAN","P",2011
"669","hoffj001","Hoffmann","Jamie","R","R","LAN","OF",2011
"670","jansk001","Jansen","Kenley","B","R","LAN","P",2011
"671","kempm001","Kemp","Matt","R","R","LAN","OF",2011
"672","kersc001","Kershaw","Clayton","L","L","LAN","P",2011
"673","kuo-h001","Kuo","Hong-Chih","L","L","LAN","P",2011
"674","kuroh001","Kuroda","Hiroki","R","R","LAN","P",2011
"675","lillt001","Lilly","Ted","L","L","LAN","P",2011
"676","lindj004","Lindblom","Josh","R","R","LAN","P",2011
"677","lonej001","Loney","James","L","L","LAN","1B",2011
"678","macdm001","MacDougal","Mike","B","R","LAN","P",2011
"679","milea001","Miles","Aaron","B","R","LAN","2B",2011
"680","mitcr001","Mitchell","Russ","R","R","LAN","3B",2011
"681","navad001","Navarro","Dioner","B","R","LAN","C",2011
"682","oeltt001","Oeltjen","Trent","L","L","LAN","OF",2011
"683","padiv001","Padilla","Vicente","R","R","LAN","P",2011
"684","paulx001","Paul","Xavier","L","R","LAN","OF",2011
"685","rivej001","Rivera","Juan","R","R","LAN","OF",2011
"686","sandj002","Sands","Jerry","R","R","LAN","OF",2011
"687","sellj002","Sellers","Justin","R","R","LAN","SS",2011
"688","thamm001","Thames","Marcus","R","R","LAN","OF",2011
"689","tronr001","Troncoso","Ramon","R","R","LAN","P",2011
"690","uribj002","Uribe","Juan","R","R","LAN","3B",2011
"691","velee001","Velez","Eugenio","B","R","LAN","2B",2011
"692","almoe001","Almonte","Erick","R","R","MIL","OF",2011
"693","axfoj001","Axford","John","R","R","MIL","P",2011
"694","betay001","Betancourt","Yuniesky","R","R","MIL","SS",2011
"695","boggb001","Boggs","Brandon","B","R","MIL","OF",2011
"696","bradz001","Braddock","Zach","L","L","MIL","P",2011
"697","braur002","Braun","Ryan","R","R","MIL","OF",2011
"698","carrb001","Carroll","Brett","R","R","MIL","OF",2011
"699","counc001","Counsell","Craig","L","R","MIL","2B",2011
"700","delae001","de la Cruz","Eulogio","R","R","MIL","P",2011
"701","difem002","DiFelice","Mark","R","R","MIL","P",2011
"702","dillt001","Dillard","Tim","R","R","MIL","P",2011
"703","estrm001","Estrada","Marco","R","R","MIL","P",2011
"704","farre001","Farris","Eric","R","R","MIL","PH",2011
"705","fielp001","Fielder","Prince","L","R","MIL","1B",2011
"706","fierm001","Fiers","Michael","R","R","MIL","P",2011
"707","gally001","Gallardo","Yovani","R","R","MIL","P",2011
"708","gamem001","Gamel","Mat","L","R","MIL","3B",2011
"709","gomec002","Gomez","Carlos","R","R","MIL","OF",2011
"710","grees004","Green","Sean","R","R","MIL","P",2011
"711","greet005","Green","Taylor","L","R","MIL","2B",2011
"712","greiz001","Greinke","Zack","R","R","MIL","P",2011
"713","hairj002","Hairston","Jerry","R","R","MIL","2B",2011
"714","hartc001","Hart","Corey","R","R","MIL","OF",2011
"715","hawkl001","Hawkins","LaTroy","R","R","MIL","P",2011
"716","herrd001","Herrera","Danny","L","L","MIL","P",2011
"717","kintb001","Kintzler","Brandon","R","R","MIL","P",2011
"718","kotsm001","Kotsay","Mark","L","L","MIL","OF",2011
"719","kottg001","Kottaras","George","L","R","MIL","C",2011
"720","loe-k001","Loe","Kameron","R","R","MIL","P",2011
"721","lopef001","Lopez","Felipe","B","R","MIL","2B",2011
"722","lucrj001","Lucroy","Jonathan","R","R","MIL","C",2011
"723","maldm001","Maldonado","Martin","R","R","MIL","C",2011
"724","marcs001","Marcum","Shaun","R","R","MIL","P",2011
"725","mcclm001","McClendon","Mike","R","R","MIL","P",2011
"726","mcgec001","McGehee","Casey","R","R","MIL","3B",2011
"727","mitrs001","Mitre","Sergio","R","R","MIL","P",2011
"728","morgn001","Morgan","Nyjer","L","L","MIL","OF",2011
"729","narvc001","Narveson","Chris","L","L","MIL","P",2011
"730","nievw001","Nieves","Wil","R","R","MIL","C",2011
"731","reedj004","Reed","Jeremy","L","L","MIL","PH",2011
"732","rivem003","Rivera","Mike","R","R","MIL","C",2011
"733","rodrf003","Rodriguez","Francisco","R","R","MIL","P",2011
"734","saitt001","Saito","Takashi","L","R","MIL","P",2011
"735","schal001","Schafer","Logan","L","L","MIL","OF",2011
"736","stetm001","Stetter","Mitch","L","L","MIL","P",2011
"737","weekr001","Weeks","Rickie","R","R","MIL","2B",2011
"738","wilsj003","Wilson","Josh","R","R","MIL","3B",2011
"739","wolfr001","Wolf","Randy","L","L","MIL","P",2011
"740","bakes002","Baker","Scott","R","R","MIN","P",2011
"741","bensj001","Benson","Joe","R","R","MIN","OF",2011
"742","blacn001","Blackburn","Nick","R","R","MIN","P",2011
"743","burna002","Burnett","Alex","R","R","MIN","P",2011
"744","buted001","Butera","Drew","R","R","MIN","C",2011
"745","cappm001","Capps","Matt","R","R","MIN","P",2011
"746","casia001","Casilla","Alexi","B","R","MIN","2B",2011
"747","cuddm001","Cuddyer","Michael","R","R","MIN","OF",2011
"748","diams001","Diamond","Scott","L","L","MIN","P",2011
"749","dinkb001","Dinkelman","Brian","L","R","MIN","2B",2011
"750","duenb001","Duensing","Brian","L","L","MIN","P",2011
"751","dumap001","Dumatrait","Phil","R","L","MIN","P",2011
"752","hacke001","Hacker","Eric","B","R","MIN","P",2011
"753","hendl001","Hendriks","Liam","R","R","MIN","P",2011
"754","hoeyj001","Hoey","Jim","R","R","MIN","P",2011
"755","holms002","Holm","Steve","R","R","MIN","C",2011
"756","hughd001","Hughes","Dusty","L","L","MIN","P",2011
"757","hughl001","Hughes","Luke","R","R","MIN","2B",2011
"758","jamec002","James","Chuck","L","L","MIN","P",2011
"759","kubej002","Kubel","Jason","L","R","MIN","OF",2011
"760","lirif001","Liriano","Francisco","L","L","MIN","P",2011
"761","mansj001","Manship","Jeff","R","R","MIN","P",2011
"762","mauej001","Mauer","Joe","L","R","MIN","C",2011
"763","mijaj001","Mijares","Jose","L","L","MIN","P",2011
"764","mornj001","Morneau","Justin","L","R","MIN","1B",2011
"765","nathj001","Nathan","Joe","R","R","MIN","P",2011
"766","nisht001","Nishioka","Tsuyoshi","B","R","MIN","SS",2011
"767","olivl001","Oliveros","Lester","R","R","MIN","P",2011
"768","parmc001","Parmelee","Chris","L","L","MIN","1B",2011
"769","pavac001","Pavano","Carl","R","R","MIN","P",2011
"770","perkg001","Perkins","Glen","L","L","MIN","P",2011
"771","plout001","Plouffe","Trevor","R","R","MIN","SS",2011
"772","repkj001","Repko","Jason","R","R","MIN","OF",2011
"773","reveb001","Revere","Ben","L","R","MIN","OF",2011
"774","river003","Rivera","Rene","R","R","MIN","C",2011
"775","slama001","Slama","Anthony","R","R","MIN","P",2011
"776","slowk001","Slowey","Kevin","R","R","MIN","P",2011
"777","spand001","Span","Denard","L","L","MIN","OF",2011
"778","swara001","Swarzak","Anthony","R","R","MIN","P",2011
"779","thomj002","Thome","Jim","L","R","MIN","DH",2011
"780","tolbm001","Tolbert","Matt","B","R","MIN","2B",2011
"781","tosor001","Tosoni","Rene","L","R","MIN","OF",2011
"782","valed001","Valencia","Danny","R","R","MIN","3B",2011
"783","waldk001","Waldrop","Kyle","R","R","MIN","P",2011
"784","yound003","Young","Delmon","R","R","MIN","OF",2011
"785","ayall001","Ayala","Luis","R","R","NYA","P",2011
"786","betad001","Betances","Dellin","R","R","NYA","P",2011
"787","braca001","Brackman","Andrew","R","R","NYA","P",2011
"788","burna001","Burnett","A.J.","R","R","NYA","P",2011
"789","canor001","Cano","Robinson","L","R","NYA","2B",2011
"790","carlb001","Carlyle","Buddy","L","R","NYA","P",2011
"791","cervf001","Cervelli","Francisco","R","R","NYA","C",2011
"792","chamj002","Chamberlain","Joba","R","R","NYA","P",2011
"793","chave001","Chavez","Eric","L","R","NYA","3B",2011
"794","colob001","Colon","Bartolo","R","R","NYA","P",2011
"795","dickc001","Dickerson","Chris","L","L","NYA","OF",2011
"796","garcf002","Garcia","Freddy","R","R","NYA","P",2011
"797","gardb001","Gardner","Brett","L","L","NYA","OF",2011
"798","garrs002","Garrison","Steve","B","L","NYA","P",2011
"799","golsg001","Golson","Greg","R","R","NYA","OF",2011
"800","gordb001","Gordon","Brian","L","R","NYA","P",2011
"801","granc001","Granderson","Curtis","L","R","NYA","OF",2011
"802","hughp001","Hughes","Phil","R","R","NYA","P",2011
"803","jeted001","Jeter","Derek","R","R","NYA","SS",2011
"804","jonea002","Jones","Andruw","R","R","NYA","OF",2011
"805","kontg001","Kontos","George","R","R","NYA","P",2011
"806","laffa001","Laffey","Aaron","L","L","NYA","P",2011
"807","lairb001","Laird","Brandon","R","R","NYA","3B",2011
"808","logab001","Logan","Boone","R","L","NYA","P",2011
"809","marqj002","Marquez","Jeffrey","R","R","NYA","P",2011
"810","martr004","Martin","Russell","R","R","NYA","C",2011
"811","mitrs001","Mitre","Sergio","R","R","NYA","P",2011
"812","molig002","Molina","Gustavo","R","R","NYA","C",2011
"813","montj003","Montero","Jesus","R","R","NYA","DH",2011
"814","noesh001","Noesi","Hector","R","R","NYA","P",2011
"815","novai001","Nova","Ivan","R","R","NYA","P",2011
"816","nunee002","Nunez","Eduardo","R","R","NYA","SS",2011
"817","penar002","Pena","Ramiro","B","R","NYA","3B",2011
"818","pendl001","Pendleton","Lance","L","R","NYA","P",2011
"819","posaj001","Posada","Jorge","B","R","NYA","DH",2011
"820","procs001","Proctor","Scott","R","R","NYA","P",2011
"821","rivem002","Rivera","Mariano","R","R","NYA","P",2011
"822","robed002","Robertson","David","R","R","NYA","P",2011
"823","rodra001","Rodriguez","Alex","R","R","NYA","3B",2011
"824","romia002","Romine","Austin","R","R","NYA","C",2011
"825","sabac001","Sabathia","CC","L","L","NYA","P",2011
"826","sania001","Sanit","Amauri","R","R","NYA","P",2011
"827","sorir001","Soriano","Rafael","R","R","NYA","P",2011
"828","swisn001","Swisher","Nick","B","L","NYA","OF",2011
"829","teixm001","Teixeira","Mark","B","R","NYA","1B",2011
"830","valdr002","Valdes","Raul","L","L","NYA","P",2011
"831","wadec001","Wade","Cory","R","R","NYA","P",2011
"832","whelk001","Whelan","Kevin","R","R","NYA","P",2011
"833","acosm001","Acosta","Manny","R","R","NYN","P",2011
"834","batim001","Batista","Miguel","R","R","NYN","P",2011
"835","baxtm001","Baxter","Mike","L","R","NYN","OF",2011
"836","bay-j001","Bay","Jason","R","R","NYN","OF",2011
"837","beatp001","Beato","Pedro","R","R","NYN","P",2011
"838","beltc001","Beltran","Carlos","B","R","NYN","OF",2011
"839","boyeb001","Boyer","Blaine","R","R","NYN","P",2011
"840","bucht001","Buchholz","Taylor","R","R","NYN","P",2011
"841","byrdt001","Byrdak","Tim","L","L","NYN","P",2011
"842","capuc001","Capuano","Chris","L","L","NYN","P",2011
"843","carrd001","Carrasco","D.J.","R","R","NYN","P",2011
"844","davii001","Davis","Ike","L","L","NYN","1B",2011
"845","dickr001","Dickey","R.A.","R","R","NYN","P",2011
"846","dudal001","Duda","Lucas","L","R","NYN","OF",2011
"847","emaub001","Emaus","Brad","R","R","NYN","2B",2011
"848","evann001","Evans","Nick","R","R","NYN","1B",2011
"849","gee-d001","Gee","Dillon","R","R","NYN","P",2011
"850","hairs001","Hairston","Scott","R","R","NYN","OF",2011
"851","harrw001","Harris","Willie","L","R","NYN","OF",2011
"852","herrd001","Herrera","Danny","L","L","NYN","P",2011
"853","hu--c001","Hu","Chin-lung","R","R","NYN","2B",2011
"854","igarr001","Igarashi","Ryota","R","R","NYN","P",2011
"855","isrij001","Isringhausen","Jason","R","R","NYN","P",2011
"856","martf002","Martinez","Fernando","L","R","NYN","OF",2011
"857","miscp001","Misch","Pat","R","L","NYN","P",2011
"858","murpd006","Murphy","Daniel","L","R","NYN","1B",2011
"859","nickm001","Nickeas","Mike","R","R","NYN","C",2011
"860","niesj001","Niese","Jon","L","L","NYN","P",2011
"861","oconm001","O'Connor","Mike","L","L","NYN","P",2011
"862","pagaa001","Pagan","Angel","B","R","NYN","OF",2011
"863","parnb001","Parnell","Bobby","R","R","NYN","P",2011
"864","pascv001","Pascucci","Val","R","R","NYN","1B",2011
"865","paulr001","Paulino","Ronny","R","R","NYN","C",2011
"866","pelfm001","Pelfrey","Mike","R","R","NYN","P",2011
"867","pridj001","Pridie","Jason","L","R","NYN","OF",2011
"868","reyej001","Reyes","Jose","B","R","NYN","SS",2011
"869","rodrf003","Rodriguez","Francisco","R","R","NYN","P",2011
"870","satij001","Satin","Josh","R","R","NYN","1B",2011
"871","schwc001","Schwinden","Chris","R","R","NYN","P",2011
"872","stinj001","Stinson","Josh","R","R","NYN","P",2011
"873","tejar001","Tejada","Ruben","R","R","NYN","2B",2011
"874","thayd001","Thayer","Dale","R","R","NYN","P",2011
"875","tholj001","Thole","Josh","L","R","NYN","C",2011
"876","turnj001","Turner","Justin","R","R","NYN","2B",2011
"877","wrigd002","Wright","David","R","R","NYN","3B",2011
"878","younc003","Young","Chris","R","R","NYN","P",2011
"879","alleb001","Allen","Brandon","L","R","OAK","1B",2011
"880","andeb004","Anderson","Brett","L","L","OAK","P",2011
"881","baila001","Bailey","Andrew","R","R","OAK","P",2011
"882","balfg001","Balfour","Grant","R","R","OAK","P",2011
"883","bartd001","Barton","Daric","L","R","OAK","1B",2011
"884","billb002","Billings","Bruce","R","R","OAK","P",2011
"885","blevj001","Blevins","Jerry","L","L","OAK","P",2011
"886","bradd002","Braden","Dallas","L","L","OAK","P",2011
"887","bresc001","Breslow","Craig","L","L","OAK","P",2011
"888","cahit001","Cahill","Trevor","R","R","OAK","P",2011
"889","caria001","Carignan","Andrew","R","R","OAK","P",2011
"890","cartc002","Carter","Chris","R","R","OAK","1B",2011
"891","cramb001","Cramer","Bobby","L","L","OAK","P",2011
"892","crisc001","Crisp","Coco","B","R","OAK","OF",2011
"893","dejed001","DeJesus","David","L","L","OAK","OF",2011
"894","delof001","de los Santos","Fautino","R","R","OAK","P",2011
"895","devij001","Devine","Joey","R","R","OAK","P",2011
"896","ellim001","Ellis","Mark","R","R","OAK","2B",2011
"897","fuenb001","Fuentes","Brian","L","L","OAK","P",2011
"898","godfg001","Godfrey","Graham","R","R","OAK","P",2011
"899","gonzg003","Gonzalez","Gio","R","L","OAK","P",2011
"900","hardr001","Harden","Rich","L","R","OAK","P",2011
"901","jackc002","Jackson","Conor","R","R","OAK","1B",2011
"902","kouzk001","Kouzmanoff","Kevin","R","R","OAK","3B",2011
"903","laroa002","LaRoche","Andy","R","R","OAK","3B",2011
"904","magnt001","Magnuson","Trystan","L","R","OAK","P",2011
"905","matsh001","Matsui","Hideki","L","R","OAK","DH",2011
"906","mccab001","McCarthy","Brandon","R","R","OAK","P",2011
"907","millj004","Miller","Jai","R","R","OAK","OF",2011
