"","player_id","last_name","first_name","bats","pitches","team","x7","year"
"53","churr001","Church","Ryan","L","L","ARI","OF",2010
"54","crosb002","Crosby","Bobby","R","R","ARI","3B",2010
"55","demes001","Demel","Sam","R","R","ARI","P",2010
"56","drews001","Drew","Stephen","L","R","ARI","SS",2010
"57","enrib001","Enright","Barry","R","R","ARI","P",2010
"58","gillc002","Gillespie","Cole","R","R","ARI","OF",2010
"59","gutij002","Gutierrez","Juan","R","R","ARI","P",2010
"60","hampm001","Hampton","Mike","R","L","ARI","P",2010
"61","hared001","Haren","Dan","R","R","ARI","P",2010
"62","heila001","Heilman","Aaron","R","R","ARI","P",2010
"63","hestj001","Hester","John","R","R","ARI","C",2010
"64","howrb001","Howry","Bob","L","R","ARI","P",2010
"65","hudsd001","Hudson","Daniel","R","R","ARI","P",2010
"66","jackc002","Jackson","Conor","R","R","ARI","OF",2010
"67","jacke001","Jackson","Edwin","R","R","ARI","P",2010
"68","johnk003","Johnson","Kelly","L","R","ARI","2B",2010
"69","kenni001","Kennedy","Ian","R","R","ARI","P",2010
"70","kroez001","Kroenke","Zach","R","L","ARI","P",2010
"71","laroa001","LaRoche","Adam","L","L","ARI","1B",2010
"72","loper001","Lopez","Rodrigo","R","R","ARI","P",2010
"73","montm001","Montero","Miguel","L","R","ARI","C",2010
"74","mulvk001","Mulvey","Kevin","R","R","ARI","P",2010
"75","norbj001","Norberto","Jordan","L","L","ARI","P",2010
"76","ojeda001","Ojeda","Augie","B","R","ARI","2B",2010
"77","parrg001","Parra","Gerardo","L","L","ARI","OF",2010
"78","qualc001","Qualls","Chad","R","R","ARI","P",2010
"79","reynm001","Reynolds","Mark","R","R","ARI","3B",2010
"80","rives001","Rivera","Saul","B","R","ARI","P",2010
"81","rober002","Roberts","Ryan","R","R","ARI","OF",2010
"82","rodrr006","Rodriguez","Rafael","R","R","ARI","P",2010
"83","rosac001","Rosa","Carlos","R","R","ARI","P",2010
"84","rosal001","Rosales","Leo","R","R","ARI","P",2010
"85","ryalr001","Ryal","Rusty","R","R","ARI","OF",2010
"86","saunj001","Saunders","Joe","L","L","ARI","P",2010
"87","schmk001","Schmidt","Konrad","R","R","ARI","C",2010
"88","snydc002","Snyder","Chris","R","R","ARI","C",2010
"89","stand001","Stange","Daniel","R","R","ARI","P",2010
"90","uptoj001","Upton","Justin","R","R","ARI","OF",2010
"91","valdc003","Valdez","Cesar","R","R","ARI","P",2010
"92","vasqe001","Vasquez","Esmerling","R","R","ARI","P",2010
"93","willd003","Willis","Dontrelle","L","L","ARI","P",2010
"94","younc004","Young","Chris","R","R","ARI","OF",2010
"95","ankir001","Ankiel","Rick","L","L","ATL","OF",2010
"96","beacb001","Beachy","Brandon","R","R","ATL","P",2010
"97","blang001","Blanco","Gregor","L","L","ATL","OF",2010
"98","boscj001","Boscan","J.C.","R","R","ATL","C",2010
"99","cabrm002","Cabrera","Melky","B","L","ATL","OF",2010
"100","chavj001","Chavez","Jesse","R","R","ATL","P",2010
"101","clevb001","Clevlen","Brent","R","R","ATL","OF",2010
"102","conrb001","Conrad","Brooks","B","R","ATL","3B",2010
"103","diazm003","Diaz","Matt","R","R","ATL","OF",2010
"104","dunnm002","Dunn","Michael","L","L","ATL","P",2010
"105","escoy001","Escobar","Yunel","R","R","ATL","SS",2010
"106","farnk001","Farnsworth","Kyle","R","R","ATL","P",2010
"107","freef001","Freeman","Freddie","L","R","ATL","1B",2010
"108","glaut001","Glaus","Troy","R","R","ATL","1B",2010
"109","gonza002","Gonzalez","Alex","R","R","ATL","SS",2010
"110","hanst001","Hanson","Tommy","R","R","ATL","P",2010
"111","hernd001","Hernandez","Diory","R","R","ATL","SS",2010
"112","heywj001","Heyward","Jason","L","L","ATL","OF",2010
"113","hickb002","Hicks","Brandon","R","R","ATL","3B",2010
"114","hinse001","Hinske","Eric","L","R","ATL","OF",2010
"115","hudst001","Hudson","Tim","R","R","ATL","P",2010
"116","infao001","Infante","Omar","R","R","ATL","2B",2010
"117","jonec004","Jones","Chipper","B","R","ATL","3B",2010
"118","jurrj001","Jurrjens","Jair","R","R","ATL","P",2010
"119","kawak001","Kawakami","Kenshin","R","R","ATL","P",2010
"120","kimbc001","Kimbrel","Craig","R","R","ATL","P",2010
"121","lee-d002","Lee","Derrek","R","R","ATL","1B",2010
"122","lowed001","Lowe","Derek","R","R","ATL","P",2010
"123","martc005","Martinez","Cristhian","R","R","ATL","P",2010
"124","mccab002","McCann","Brian","L","R","ATL","C",2010
"125","mclon001","McLouth","Nate","L","R","ATL","OF",2010
"126","medlk001","Medlen","Kris","B","R","ATL","P",2010
"127","minom001","Minor","Mike","R","L","ATL","P",2010
"128","moylp001","Moylan","Peter","R","R","ATL","P",2010
"129","oflae001","O'Flaherty","Eric","L","L","ATL","P",2010
"130","pradm001","Prado","Martin","R","R","ATL","2B",2010
"131","procs001","Proctor","Scott","R","R","ATL","P",2010
"132","resoc001","Resop","Chris","R","R","ATL","P",2010
"133","reyej003","Reyes","Jo-Jo","L","L","ATL","P",2010
"134","rossd001","Ross","David","R","R","ATL","C",2010
"135","saitt001","Saito","Takashi","L","R","ATL","P",2010
"136","ventj001","Venters","Jonny","L","L","ATL","P",2010
"137","wagnb001","Wagner","Billy","L","L","ATL","P",2010
"138","albem001","Albers","Matt","L","R","BAL","P",2010
"139","andir001","Andino","Robert","R","R","BAL","2B",2010
"140","arrij001","Arrieta","Jake","R","R","BAL","P",2010
"141","atkig001","Atkins","Garrett","R","R","BAL","1B",2010
"142","bellj004","Bell","Josh","B","R","BAL","3B",2010
"143","bergb002","Bergesen","Brad","L","R","BAL","P",2010
"144","berkj001","Berken","Jason","R","R","BAL","P",2010
"145","casta002","Castillo","Alberto","L","L","BAL","P",2010
"146","fox-j001","Fox","Jake","R","R","BAL","DH",2010
"147","gabia001","Gabino","Armando","R","R","BAL","P",2010
"148","gonzm001","Gonzalez","Mike","R","L","BAL","P",2010
"149","guthj001","Guthrie","Jeremy","R","R","BAL","P",2010
"150","hendm001","Hendrickson","Mark","L","L","BAL","P",2010
"151","hernd002","Hernandez","David","R","R","BAL","P",2010
"152","hughr001","Hughes","Rhyne","L","L","BAL","1B",2010
"153","iztuc001","Izturis","Cesar","B","R","BAL","SS",2010
"154","johnj010","Johnson","Jim","R","R","BAL","P",2010
"155","jonea003","Jones","Adam","R","R","BAL","OF",2010
"156","lugoj001","Lugo","Julio","R","R","BAL","2B",2010
"157","markn001","Markakis","Nick","L","L","BAL","OF",2010
"158","mataf001","Mata","Frank","R","R","BAL","P",2010
"159","matub001","Matusz","Brian","L","L","BAL","P",2010
"160","merec001","Meredith","Cla","R","R","BAL","P",2010
"161","mickk001","Mickolio","Kameron","R","R","BAL","P",2010
"162","millk004","Millwood","Kevin","R","R","BAL","P",2010
"163","montl001","Montanez","Luis","R","R","BAL","OF",2010
"164","moors001","Moore","Scott","L","R","BAL","2B",2010
"165","ohmaw001","Ohman","Will","L","L","BAL","P",2010
"166","pattc001","Patterson","Corey","L","R","BAL","OF",2010
"167","pattt001","Patton","Troy","B","L","BAL","P",2010
"168","pie-f001","Pie","Felix","L","L","BAL","OF",2010
"169","reimn001","Reimold","Nolan","R","R","BAL","OF",2010
"170","robeb003","Roberts","Brian","B","R","BAL","2B",2010
"171","scotl001","Scott","Luke","L","R","BAL","DH",2010
"172","simoa001","Simon","Alfredo","R","R","BAL","P",2010
"173","snydb003","Snyder","Brandon","R","R","BAL","1B",2010
"174","tatuc001","Tatum","Craig","R","R","BAL","C",2010
"175","tejam001","Tejada","Miguel","R","R","BAL","3B",2010
"176","tillc001","Tillman","Chris","R","R","BAL","P",2010
"177","turnj001","Turner","Justin","R","R","BAL","2B",2010
"178","uehak001","Uehara","Koji","R","R","BAL","P",2010
"179","vandr001","van den Hurk","Rick","R","R","BAL","P",2010
"180","violp001","Viola","Pedro","R","L","BAL","P",2010
"181","wietm001","Wieters","Matt","B","R","BAL","C",2010
"182","wiggt001","Wigginton","Ty","R","R","BAL","1B",2010
"183","andel002","Anderson","Lars","L","L","BOS","1B",2010
"184","atchs001","Atchison","Scott","R","R","BOS","P",2010
"185","bardd001","Bard","Daniel","R","R","BOS","P",2010
"186","beckj002","Beckett","Josh","R","R","BOS","P",2010
"187","belta001","Beltre","Adrian","R","R","BOS","3B",2010
"188","bonsb001","Bonser","Boof","R","R","BOS","P",2010
"189","bowdm001","Bowden","Michael","R","R","BOS","P",2010
"190","browd003","Brown","Dusty","R","R","BOS","C",2010
"191","buchc001","Buchholz","Clay","L","R","BOS","P",2010
"192","cabrf002","Cabrera","Fernando","R","R","BOS","P",2010
"193","camem001","Cameron","Mike","R","R","BOS","OF",2010
"194","cashk001","Cash","Kevin","R","R","BOS","C",2010
"195","coelr001","Coello","Robert","R","R","BOS","P",2010
"196","delcm001","Delcarmen","Manny","R","R","BOS","P",2010
"197","doubf001","Doubront","Felix","L","L","BOS","P",2010
"198","drewj001","Drew","J.D.","L","R","BOS","OF",2010
"199","ellsj001","Ellsbury","Jacoby","L","L","BOS","OF",2010
"200","fox-m001","Fox","Matt","R","R","BOS","P",2010
"201","hallb001","Hall","Bill","R","R","BOS","OF",2010
"202","hermj001","Hermida","Jeremy","L","R","BOS","OF",2010
"203","hillr001","Hill","Rich","L","L","BOS","P",2010
"204","kalir001","Kalish","Ryan","L","L","BOS","OF",2010
"205","lackj001","Lackey","John","R","R","BOS","P",2010
"206","lestj001","Lester","Jon","L","L","BOS","P",2010
"207","lopef001","Lopez","Felipe","B","R","BOS","2B",2010
"208","lowem001","Lowell","Mike","R","R","BOS","1B",2010
"209","lowrj001","Lowrie","Jed","B","R","BOS","2B",2010
"210","manur001","Manuel","Robert","R","R","BOS","P",2010
"211","martv001","Martinez","Victor","B","R","BOS","C",2010
"212","matsd001","Matsuzaka","Daisuke","R","R","BOS","P",2010
"213","mcdod002","McDonald","Darnell","R","R","BOS","OF",2010
"214","molig002","Molina","Gustavo","R","R","BOS","C",2010
"215","navad002","Nava","Daniel","B","L","BOS","OF",2010
"216","navay001","Navarro","Yamaico","R","R","BOS","SS",2010
"217","nelsj002","Nelson","Joe","R","R","BOS","P",2010
"218","okajh001","Okajima","Hideki","L","L","BOS","P",2010
"219","ortid001","Ortiz","David","L","L","BOS","DH",2010
"220","papej001","Papelbon","Jonathan","R","R","BOS","P",2010
"221","patte001","Patterson","Eric","L","R","BOS","OF",2010
"222","pedrd001","Pedroia","Dustin","R","R","BOS","2B",2010
"223","ramir003","Ramirez","Ramon","R","R","BOS","P",2010
"224","reddj001","Reddick","Josh","L","R","BOS","OF",2010
"225","richd002","Richardson","Dustin","L","L","BOS","P",2010
"226","romen001","Romero","Niuman","B","R","BOS","1B",2010
"227","saltj001","Saltalamacchia","Jarrod","B","R","BOS","C",2010
"228","sanca005","Sanchez","Angel","R","R","BOS","SS",2010
"229","schos001","Schoeneweis","Scott","L","L","BOS","P",2010
"230","scutm001","Scutaro","Marco","R","R","BOS","SS",2010
"231","shear001","Shealy","Ryan","R","R","BOS","1B",2010
"232","vanej001","Van Every","Jonathan","L","L","BOS","OF",2010
"233","varij001","Varitek","Jason","B","R","BOS","C",2010
"234","waket001","Wakefield","Tim","R","R","BOS","P",2010
"235","youkk001","Youkilis","Kevin","R","R","BOS","1B",2010
"236","beckg001","Beckham","Gordon","R","R","CHA","2B",2010
"237","buehm001","Buehrle","Mark","L","L","CHA","P",2010
"238","castr002","Castro","Ramon","R","R","CHA","C",2010
"239","dankj001","Danks","John","L","L","CHA","P",2010
"240","deaza001","de Aza","Alejandro","L","L","CHA","OF",2010
"241","flowt001","Flowers","Tyler","R","R","CHA","C",2010
"242","floyg001","Floyd","Gavin","R","R","CHA","P",2010
"243","garcf002","Garcia","Freddy","R","R","CHA","P",2010
"244","harrl002","Harrell","Lucas","B","R","CHA","P",2010
"245","hudsd001","Hudson","Daniel","R","R","CHA","P",2010
"246","infag001","Infante","Gregory","R","R","CHA","P",2010
"247","jacke001","Jackson","Edwin","R","R","CHA","P",2010
"248","jenkb001","Jenks","Bobby","R","R","CHA","P",2010
"249","jonea002","Jones","Andruw","R","R","CHA","OF",2010
"250","konep001","Konerko","Paul","R","R","CHA","1B",2010
"251","kotsm001","Kotsay","Mark","L","L","CHA","DH",2010
"252","lillb001","Lillibridge","Brent","R","R","CHA","2B",2010
"253","lines001","Linebrink","Scott","R","R","CHA","P",2010
"254","lucyd001","Lucy","Donny","R","R","CHA","C",2010
"255","marqj002","Marquez","Jeffrey","R","R","CHA","P",2010
"256","moreb001","Morel","Brent","R","R","CHA","3B",2010
"257","nix-j001","Nix","Jayson","R","R","CHA","3B",2010
"258","peavj001","Peavy","Jake","R","R","CHA","P",2010
"259","penat003","Pena","Tony","R","R","CHA","P",2010
"260","piera001","Pierzynski","A.J.","L","R","CHA","C",2010
"261","pierj002","Pierre","Juan","L","L","CHA","OF",2010
"262","putzj001","Putz","J.J.","R","R","CHA","P",2010
"263","quenc001","Quentin","Carlos","R","R","CHA","OF",2010
"264","ramia003","Ramirez","Alexei","R","R","CHA","SS",2010
"265","ramim002","Ramirez","Manny","R","R","CHA","DH",2010
"266","riosa002","Rios","Alex","R","R","CHA","OF",2010
"267","salec001","Sale","Chris","L","L","CHA","P",2010
"268","sants001","Santos","Sergio","R","R","CHA","P",2010
"269","teahm001","Teahen","Mark","L","R","CHA","3B",2010
"270","thorm001","Thornton","Matt","L","L","CHA","P",2010
"271","three001","Threets","Erick","L","L","CHA","P",2010
"272","torrc001","Torres","Carlos","R","R","CHA","P",2010
"273","vicid001","Viciedo","Dayan","R","R","CHA","3B",2010
"274","vizqo001","Vizquel","Omar","B","R","CHA","3B",2010
"275","willr003","Williams","Randy","L","L","CHA","P",2010
"276","atkim001","Atkins","Mitch","R","R","CHN","P",2010
"277","bakej001","Baker","Jeff","R","R","CHN","3B",2010
"278","barnd001","Barney","Darwin","R","R","CHN","SS",2010
"279","bergj002","Berg","Justin","R","R","CHN","P",2010
"280","byrdm001","Byrd","Marlon","R","R","CHN","OF",2010
"281","carie001","Caridad","Esmailin","R","R","CHN","P",2010
"282","casha001","Cashner","Andrew","R","R","CHN","P",2010
"283","casts001","Castro","Starlin","R","R","CHN","SS",2010
"284","castw002","Castillo","Welington","R","R","CHN","C",2010
"285","colec001","Coleman","Casey","L","R","CHN","P",2010
"286","colvt001","Colvin","Tyler","L","L","CHN","OF",2010
"287","dempr002","Dempster","Ryan","R","R","CHN","P",2010
"288","dewib001","DeWitt","Blake","L","R","CHN","2B",2010
"289","diamt001","Diamond","Thomas","R","R","CHN","P",2010
"290","fontm001","Fontenot","Mike","L","R","CHN","2B",2010
"291","fukuk001","Fukudome","Kosuke","L","R","CHN","OF",2010
"292","fulds001","Fuld","Sam","L","L","CHN","OF",2010
"293","gorzt001","Gorzelanny","Tom","L","L","CHN","P",2010
"294","grabj002","Grabow","John","L","L","CHN","P",2010
"295","grayj002","Gray","Jeff","R","R","CHN","P",2010
"296","hillk002","Hill","Koyie","B","R","CHN","C",2010
"297","hoffm001","Hoffpauir","Micah","L","L","CHN","1B",2010
"298","howrb001","Howry","Bob","L","R","CHN","P",2010
"299","lee-d002","Lee","Derrek","R","R","CHN","1B",2010
"300","lillt001","Lilly","Ted","L","L","CHN","P",2010
"301","mains001","Maine","Scott","L","L","CHN","P",2010
"302","marmc001","Marmol","Carlos","R","R","CHN","P",2010
"303","marss002","Marshall","Sean","L","L","CHN","P",2010
"304","matem001","Mateo","Marcos","R","R","CHN","P",2010
"305","nadyx001","Nady","Xavier","R","R","CHN","1B",2010
"306","ramia001","Ramirez","Aramis","R","R","CHN","3B",2010
"307","russj003","Russell","James","L","L","CHN","P",2010
"308","samaj001","Samardzija","Jeff","R","R","CHN","P",2010
"309","scalb001","Scales","Bobby","B","R","CHN","3B",2010
"310","schlb001","Schlitter","Brian","R","R","CHN","P",2010
"311","silvc001","Silva","Carlos","R","R","CHN","P",2010
"312","snydb002","Snyder","Brad","L","L","CHN","OF",2010
"313","soria001","Soriano","Alfonso","R","R","CHN","OF",2010
"314","sotog001","Soto","Geovany","R","R","CHN","C",2010
"315","stevj001","Stevens","Jeff","R","R","CHN","P",2010
"316","therr001","Theriot","Ryan","R","R","CHN","2B",2010
"317","tracc001","Tracy","Chad","L","R","CHN","3B",2010
"318","wellr001","Wells","Randy","R","R","CHN","P",2010
"319","zambc001","Zambrano","Carlos","B","R","CHN","P",2010
"320","alony001","Alonso","Yonder","L","R","CIN","1B",2010
"321","arrob001","Arroyo","Bronson","R","R","CIN","P",2010
"322","bailh001","Bailey","Homer","R","R","CIN","P",2010
"323","bloow001","Bloomquist","Willie","R","R","CIN","OF",2010
"324","brayb001","Bray","Bill","L","L","CIN","P",2010
"325","brucj001","Bruce","Jay","L","L","CIN","OF",2010
"326","burtj001","Burton","Jared","R","R","CIN","P",2010
"327","cabro001","Cabrera","Orlando","R","R","CIN","SS",2010
"328","cairm001","Cairo","Miguel","R","R","CIN","3B",2010
"329","chapa001","Chapman","Aroldis","L","L","CIN","P",2010
"330","cordf002","Cordero","Francisco","R","R","CIN","P",2010
"331","cuetj001","Cueto","Johnny","R","R","CIN","P",2010
"332","delre001","Del Rosario","Enerio","R","R","CIN","P",2010
"333","dickc001","Dickerson","Chris","L","L","CIN","OF",2010
"334","edmoj001","Edmonds","Jim","L","L","CIN","OF",2010
"335","fishc001","Fisher","Carlos","R","R","CIN","P",2010
"336","franj005","Francisco","Juan","L","R","CIN","3B",2010
"337","gomej001","Gomes","Jonny","R","R","CIN","OF",2010
"338","hanir001","Hanigan","Ryan","R","R","CIN","C",2010
"339","haraa001","Harang","Aaron","R","R","CIN","P",2010
"340","heisc001","Heisey","Chris","R","R","CIN","OF",2010
"341","hernr002","Hernandez","Ramon","R","R","CIN","C",2010
"342","herrd001","Herrera","Danny","L","L","CIN","P",2010
"343","janip001","Janish","Paul","R","R","CIN","SS",2010
"344","leakm001","Leake","Mike","R","R","CIN","P",2010
"345","lecus001","LeCure","Sam","R","R","CIN","P",2010
"346","lincm001","Lincoln","Mike","R","R","CIN","P",2010
"347","malom001","Maloney","Matt","L","L","CIN","P",2010
"348","massn001","Masset","Nick","R","R","CIN","P",2010
"349","millc001","Miller","Corky","R","R","CIN","C",2010
"350","nix-l001","Nix","Laynce","L","L","CIN","OF",2010
"351","ondrl001","Ondrusek","Logan","R","R","CIN","P",2010
"352","owinm001","Owings","Micah","R","R","CIN","P",2010
"353","philb001","Phillips","Brandon","R","R","CIN","2B",2010
"354","rhoda001","Rhodes","Arthur","L","L","CIN","P",2010
"355","roles001","Rolen","Scott","R","R","CIN","3B",2010
"356","smitj003","Smith","Jordan","R","R","CIN","P",2010
"357","sprir001","Springer","Russ","R","R","CIN","P",2010
"358","stubd001","Stubbs","Drew","R","R","CIN","OF",2010
"359","suttd002","Sutton","Drew","B","R","CIN","2B",2010
"360","valac001","Valaika","Chris","R","R","CIN","2B",2010
"361","volqe001","Volquez","Edinson","R","R","CIN","P",2010
"362","vottj001","Votto","Joey","L","R","CIN","1B",2010
"363","woodt004","Wood","Travis","R","L","CIN","P",2010
"364","ambrh001","Ambriz","Hector","L","R","CLE","P",2010
"365","branm003","Brantley","Michael","L","L","CLE","OF",2010
"366","branr001","Branyan","Russell","L","R","CLE","1B",2010
"367","browj006","Brown","Jordan","L","L","CLE","1B",2010
"368","cabra002","Cabrera","Asdrubal","B","R","CLE","SS",2010
"369","carll001","Carlin","Luke","B","R","CLE","C",2010
"370","carmf001","Carmona","Fausto","R","R","CLE","P",2010
"371","carrc003","Carrasco","Carlos","R","R","CLE","P",2010
"372","choos001","Choo","Shin-Soo","L","L","CLE","OF",2010
"373","crowt001","Crowe","Trevor","B","R","CLE","OF",2010
"374","donaj002","Donald","Jason","R","R","CLE","SS",2010
"375","duncs001","Duncan","Shelley","R","R","CLE","OF",2010
"376","germj001","Germano","Justin","R","R","CLE","P",2010
"377","gimec001","Gimenez","Chris","R","R","CLE","C",2010
"378","gomej002","Gomez","Jeanmar","R","R","CLE","P",2010
"379","grudm001","Grudzielanek","Mark","R","R","CLE","2B",2010
"380","hafnt001","Hafner","Travis","L","R","CLE","DH",2010
"381","herna003","Hernandez","Anderson","B","R","CLE","SS",2010
"382","herrf001","Herrmann","Frank","L","R","CLE","P",2010
"383","huffd001","Huff","David","B","L","CLE","P",2010
"384","keara001","Kearns","Austin","R","R","CLE","OF",2010
"385","laffa001","Laffey","Aaron","L","L","CLE","P",2010
"386","lapom001","LaPorta","Matt","R","R","CLE","1B",2010
"387","lewij003","Lewis","Jensen","R","R","CLE","P",2010
"388","marsl001","Marson","Lou","R","R","CLE","C",2010
"389","marta004","Marte","Andy","R","R","CLE","3B",2010
"390","mastj001","Masterson","Justin","R","R","CLE","P",2010
"391","nix-j001","Nix","Jayson","R","R","CLE","3B",2010
"392","peraj001","Peralta","Jhonny","R","R","CLE","3B",2010
"393","perec002","Perez","Chris","R","R","CLE","P",2010
"394","perer002","Perez","Rafael","L","L","CLE","P",2010
"395","pestv001","Pestano","Vinnie","R","R","CLE","P",2010
"396","redmm001","Redmond","Mike","R","R","CLE","C",2010
"397","santc002","Santana","Carlos","B","R","CLE","C",2010
"398","sippt001","Sipp","Tony","L","L","CLE","P",2010
"399","sizeg001","Sizemore","Grady","L","L","CLE","OF",2010
"400","smitj002","Smith","Joe","R","R","CLE","P",2010
"401","suttd002","Sutton","Drew","B","R","CLE","SS",2010
"402","talbm001","Talbot","Mitch","R","R","CLE","P",2010
"403","toddj001","Todd","Jess","R","R","CLE","P",2010
"404","tomlj001","Tomlin","Josh","R","R","CLE","P",2010
"405","valbl001","Valbuena","Luis","L","R","CLE","2B",2010
"406","westj001","Westbrook","Jake","R","R","CLE","P",2010
"407","woodk002","Wood","Kerry","R","R","CLE","P",2010
"408","wrigj001","Wright","Jamey","R","R","CLE","P",2010
"409","barmc001","Barmes","Clint","R","R","COL","2B",2010
"410","beimj001","Beimel","Joe","L","L","COL","P",2010
"411","belim001","Belisle","Matt","R","R","COL","P",2010
"412","betar001","Betancourt","Rafael","R","R","COL","P",2010
"413","bucht001","Buchholz","Taylor","R","R","COL","P",2010
"414","chacj001","Chacin","Jhoulys","R","R","COL","P",2010
"415","cooka002","Cook","Aaron","R","R","COL","P",2010
"416","corpm001","Corpas","Manuel","R","R","COL","P",2010
"417","dalem002","Daley","Matt","R","R","COL","P",2010
"418","dedus001","Deduno","Samuel","R","R","COL","P",2010
"419","delaj001","de la Rosa","Jorge","L","L","COL","P",2010
"420","delcm001","Delcarmen","Manny","R","R","COL","P",2010
"421","doteo001","Dotel","Octavio","R","R","COL","P",2010
"422","eldrb001","Eldred","Brad","R","R","COL","1B",2010
"423","escae001","Escalona","Edgmer","R","R","COL","P",2010
"424","florr001","Flores","Randy","L","L","COL","P",2010
"425","fowld001","Fowler","Dexter","B","R","COL","OF",2010
"426","franj003","Francis","Jeff","L","L","COL","P",2010
"427","giamj001","Giambi","Jason","L","R","COL","1B",2010
"428","gonzc001","Gonzalez","Carlos","L","L","COL","OF",2010
"429","hammj002","Hammel","Jason","R","R","COL","P",2010
"430","hawpb001","Hawpe","Brad","L","L","COL","OF",2010
"431","heltt001","Helton","Todd","L","L","COL","1B",2010
"432","herrj002","Herrera","Jonathan","B","R","COL","2B",2010
"433","iannc001","Iannetta","Chris","R","R","COL","C",2010
"434","jimeu001","Jimenez","Ubaldo","R","R","COL","P",2010
"435","mckem001","McKenry","Michael","R","R","COL","C",2010
"436","moraf001","Morales","Franklin","L","L","COL","P",2010
"437","moram002","Mora","Melvin","R","R","COL","3B",2010
"438","nelsc001","Nelson","Chris","R","R","COL","2B",2010
"439","olivm001","Olivo","Miguel","R","R","COL","C",2010
"440","paytj001","Payton","Jay","R","R","COL","OF",2010
"441","philp001","Phillips","Paul","R","R","COL","C",2010
"442","reynm002","Reynolds","Matt","L","L","COL","P",2010
"443","rincj001","Rincon","Juan","R","R","COL","P",2010
"444","rogee002","Rogers","Esmil","R","R","COL","P",2010
"445","smitg002","Smith","Greg","L","L","COL","P",2010
"446","smits002","Smith","Seth","L","L","COL","OF",2010
"447","spilr001","Spilborghs","Ryan","R","R","COL","OF",2010
"448","stewi001","Stewart","Ian","L","R","COL","3B",2010
"449","streh001","Street","Huston","R","R","COL","P",2010
"450","tulot001","Tulowitzki","Troy","R","R","COL","SS",2010
"451","youne003","Young","Eric","B","R","COL","2B",2010
"452","avila001","Avila","Alex","L","R","DET","C",2010
"453","boesb001","Boesch","Brennan","L","L","DET","OF",2010
